# lfs-telemetry telemetry schema=1.1
time_ms,ang_vel_x,ang_vel_y,ang_vel_z,heading,pitch,roll,accel_x,accel_y,accel_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,car,gear,speed_ms,rpm,throttle,brake,clutch,fuel,eng_temp_c,oil_temp_c,oil_pressure_bar,turbo_bar,og_flags,dash_lights,show_lights,og_player_id,current_lap_dist_m,indexed_distance_m,steer_torque_nm,engine_ang_vel_rads,max_torque_at_vel_nm,input_throttle,input_brake,input_steer,input_clutch,input_handbrake,ctx_track,wheel_RL_susp_deflect_m,wheel_RL_vertical_load_n,wheel_RL_slip_ratio,wheel_RL_tan_slip_angle,wheel_RL_x_force_n,wheel_RL_y_force_n,wheel_RL_ang_vel_rads,wheel_RL_lean_rel_road_rad,wheel_RL_air_temp_c,wheel_RL_slip_fraction,wheel_RL_touching,wheel_RL_steer_rad,wheel_RR_susp_deflect_m,wheel_RR_vertical_load_n,wheel_RR_slip_ratio,wheel_RR_tan_slip_angle,wheel_RR_x_force_n,wheel_RR_y_force_n,wheel_RR_ang_vel_rads,wheel_RR_lean_rel_road_rad,wheel_RR_air_temp_c,wheel_RR_slip_fraction,wheel_RR_touching,wheel_RR_steer_rad,wheel_FL_susp_deflect_m,wheel_FL_vertical_load_n,wheel_FL_slip_ratio,wheel_FL_tan_slip_angle,wheel_FL_x_force_n,wheel_FL_y_force_n,wheel_FL_ang_vel_rads,wheel_FL_lean_rel_road_rad,wheel_FL_air_temp_c,wheel_FL_slip_fraction,wheel_FL_touching,wheel_FL_steer_rad,wheel_FR_susp_deflect_m,wheel_FR_vertical_load_n,wheel_FR_slip_ratio,wheel_FR_tan_slip_angle,wheel_FR_x_force_n,wheel_FR_y_force_n,wheel_FR_ang_vel_rads,wheel_FR_lean_rel_road_rad,wheel_FR_air_temp_c,wheel_FR_slip_fraction,wheel_FR_touching,wheel_FR_steer_rad
90710,0.0,0.0,-1.0362498841586207,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,22.74879827038068,0.0,0.0,245.7083891663315,493.05580529768383,0.0,FBM,3,22.74879827038068,5185.30531980167,1.0,0.0,0.0,0.785755,92.017132,100.017132,4.663439492147463,0.0,0,0,0,1,1755.8557541022858,3785.8557541022856,-5.949945625019374,543.0039033103,220.0,1.0,0.0,-0.3644148132458797,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.007987429537870122,-0.10741299719223495,-492.90725351269907,2254.3323139653417,76.43500897878855,-0.02,89.73352093348333,0.03993714768935061,1,0.0,0.01857288481141692,1357.288481141692,0.005780313200899745,-0.10962011352920532,-296.76961702562005,1357.288481141692,76.26764483109189,-0.02,87.54703205400806,0.028901566004498724,1,0.0,0.02142711518858308,1642.711518858308,0.006171011636501448,-0.10922941509360362,-359.1770468169634,1642.711518858308,76.29727123074541,-0.02,85.73352093348333,0.030855058182507236,1,-0.3644148132458797,0.012456676860346586,745.6676860346585,0.0023338073461656827,-0.11306661938393937,-163.0394103298844,745.6676860346585,76.00629860966843,-0.02,83.54703205400806,0.011669036730828414,1,-0.3644148132458797
90720,0.0,0.0,-1.0387902911958626,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,22.893512182201086,0.0,0.0,245.90539130358448,492.93918005204023,0.0,FBM,3,22.893512182201086,5208.748973516576,1.0,0.0,0.0,0.78574,92.017136,100.017136,4.6621796037282515,0.0,0,0,0,1,1756.084700638066,3786.084700638066,-4.853348686739271,545.458916986435,220.0,1.0,0.0,-0.3629990131452128,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,4.257045431234238e-05,-0.108558282441847,-490.99224316246983,2254.3323139653417,76.31495589805162,-0.02,89.66473466962083,0.0002128522715617119,1,0.0,0.01857288481141692,1357.288481141692,3.424828218953293e-05,-0.10856660461396982,-295.6166275246794,1357.288481141692,76.31432081888872,-0.02,87.48674059074955,0.00017124141094766466,1,0.0,0.02142711518858308,1642.711518858308,0.0027365131982038135,-0.10586433969795553,-357.7815961367036,1642.711518858308,76.5205352681364,-0.02,85.66473466962083,0.013682565991019068,1,-0.3629990131452128,0.012456676860346586,745.6676860346585,0.0009596342043531804,-0.10764121869180616,-162.40598049891324,745.6676860346585,76.38493859849635,-0.02,83.48674059074955,0.004798171021765902,1,-0.3629990131452128
90730,0.0,0.0,-1.041310718818419,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,23.040060319589347,0.0,0.0,246.10242157769048,492.81975011844423,0.0,FBM,3,23.040060319589347,5232.489771773475,1.0,0.0,0.0,0.785725,92.01714,100.01714,4.660915660827396,0.0,0,0,0,1,1756.3151089779258,3786.315108977926,-4.5572913502240935,547.9450475662427,220.0,1.0,0.0,-0.36156527522041787,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.004223424603030776,-0.10637021515634684,-489.05297012229613,2254.3323139653417,77.12456092399472,-0.02,89.59507651816028,0.02111712301515388,1,0.0,0.01857288481141692,1357.288481141692,0.0020667710618655698,-0.10852686869751205,-294.4490299424993,1357.288481141692,76.95892949840504,-0.02,87.42568486683777,0.01033385530932785,1,0.0,0.02142711518858308,1642.711518858308,0.0031489272673987266,-0.10744471249197889,-356.3684654542529,1642.711518858308,77.04203931257405,-0.02,85.59507651816028,0.015744636336993634,1,-0.36156527522041787,0.012456676860346586,745.6676860346585,0.004583695632326679,-0.10600994412705093,-161.76452527445605,745.6676860346585,77.15222981148264,-0.02,83.42568486683777,0.022918478161633397,1,-0.36156527522041787
90740,0.0,0.0,-1.0438095622366317,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,23.188463630747535,0.0,0.0,246.29945551277785,492.6974876426823,0.0,FBM,3,23.188463630747535,5256.531108181101,1.0,0.0,0.0,0.78571,92.017144,100.017144,4.659647695043399,0.0,0,0,0,1,1756.54699860864,3786.54699860864,-5.455121107095015,550.4626504275988,220.0,1.0,0.0,-0.3601134008214522,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.002821906296718031,-0.10765773209001647,-487.08916569825175,2254.3323139653417,77.51299767426121,-0.02,89.52453655878391,0.014109531483590156,1,0.0,0.01857288481141692,1357.288481141692,0.004413239600862257,-0.10606639878587225,-293.2666625038309,1357.288481141692,77.63599958908635,-0.02,87.3638561538552,0.022066198004311283,1,0.0,0.02142711518858308,1642.711518858308,0.000860360563869757,-0.10961927782286475,-354.937458974783,1642.711518858308,77.36138023464054,-0.02,85.52453655878391,0.004301802819348785,1,-0.3601134008214522,0.012456676860346586,745.6676860346585,0.0018375186601163156,-0.10864211972661819,-161.11495578036224,745.6676860346585,77.43690955122821,-0.02,83.3638561538552,0.009187593300581578,1,-0.3601134008214522
90750,0.0,0.0,-1.0462851560422657,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,23.338742943495003,0.0,0.0,246.49646804577264,492.57236468690985,0.0,FBM,3,23.338742943495003,5280.876356846191,1.0,0.0,0.0,0.785695,92.017148,100.017148,4.658375738075342,0.0,0,0,0,1,1756.7803890446803,3786.7803890446803,-4.919804193761977,553.0120789061341,220.0,1.0,0.0,-0.3586431912208493,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.0013026893393891794,-0.10639839044958314,-485.10056109168704,2254.3323139653417,77.8971535837408,-0.02,89.45310492086885,0.006513446696945897,1,0.0,0.01857288481141692,1357.288481141692,0.001318535580823924,-0.1063825442081484,-292.0693633703736,1357.288481141692,77.89838635492568,-0.02,87.30124577354376,0.006592677904119619,1,0.0,0.02142711518858308,1642.711518858308,-0.001043321541656378,-0.1087444013306287,-353.4883808271552,1642.711518858308,77.71464376742291,-0.02,85.45310492086885,0.00521660770828189,1,-0.3586431912208493,0.012456676860346586,745.6676860346585,0.0009603536908974841,-0.10674072609807483,-160.45718310584175,745.6676860346585,77.870521304739,-0.02,83.30124577354376,0.0048017684544874204,1,-0.3586431912208493
90760,0.0,0.0,-1.0487357731175122,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,23.490918948807465,0.0,0.0,246.6934335172314,492.4443532407069,0.0,FBM,3,23.490918948807465,5305.52886970681,1.0,0.0,0.0,0.7856799999999999,92.017152,100.017152,4.65709982172208,0.0,0,0,0,1,1757.0152998208823,3787.0152998208823,-5.678548156317328,555.5936840159824,220.0,1.0,0.0,-0.3571544477771917,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.001176757908853785,-0.10733943950430223,-483.08688762034217,2254.3323139653417,78.39520691155573,-0.02,89.38077179132671,0.0058837895442689254,1,0.0,0.01857288481141692,1357.288481141692,0.003809938751140063,-0.10470625866201595,-290.85697077390256,1357.288481141692,78.60139303736807,-0.02,87.23784510466356,0.019049693755700314,1,0.0,0.02142711518858308,1642.711518858308,-0.0024053160208570698,-0.11092151343401309,-352.02103522504245,1642.711518858308,78.11471955038415,-0.02,85.38077179132671,0.01202658010428535,1,-0.3571544477771917,0.012456676860346586,745.6676860346585,0.0053168361049854675,-0.10319936130817055,-159.79111837860287,745.6676860346585,78.71938771604592,-0.02,83.23784510466356,0.026584180524927337,1,-0.3571544477771917
90770,0.0,0.0,-1.0511596235834035,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,23.645012184159707,0.0,0.0,246.8903256624266,492.3134252327051,0.0,FBM,3,23.645012184159707,5330.491973833872,1.0,0.0,0.0,0.785665,92.017156,100.017156,4.6558199778814595,0.0,0,0,0,1,1757.2517504851562,3787.251750485156,-4.920251904572986,558.2078141671949,220.0,1.0,0.0,-0.3556469721043654,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.0017165056653332682,-0.1017093047659829,-481.0478769472808,2254.3323139653417,78.9519966051023,-0.02,89.30752742255964,0.00858252832666634,1,0.0,0.01857288481141692,1357.288481141692,-0.005996191138484504,-0.10942200156980067,-289.6293231541055,1357.288481141692,78.3441072387723,-0.02,87.17364558993346,0.02998095569242252,1,0.0,0.02142711518858308,1642.711518858308,-0.0036750469919104756,-0.10710085742322664,-350.53522663375225,1642.711518858308,78.52705217752874,-0.02,85.30752742255964,0.01837523495955238,1,-0.3556469721043654,0.012456676860346586,745.6676860346585,-0.0010572437434420634,-0.10448305417475824,-159.11667284057694,745.6676860346585,78.7333788098813,-0.02,83.17364558993346,0.005286218717210317,1,-0.3556469721043654
90780,0.0,0.0,-1.0535548537911568,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,23.801043016684638,0.0,0.0,247.0871176027169,492.1795525427904,0.0,FBM,3,23.801043016684638,5355.7689687029115,1.0,0.0,0.0,0.78565,92.01716,100.01716,4.654536238549507,0.0,0,0,0,1,1757.4897605912447,3787.4897605912447,-5.800096355380971,560.8548148800417,220.0,1.0,0.0,-0.35412056624665067,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.006648467923683665,-0.10647929286609101,-478.98326131771745,2254.3323139653417,79.86427829243759,-0.02,89.23336214052796,0.033242339618418326,1,0.0,0.01857288481141692,1357.288481141692,0.0023516546043368305,-0.11077610618543784,-288.38625930117144,1357.288481141692,79.52338283027613,-0.02,87.10863874304806,0.011758273021684152,1,0.0,0.02142711518858308,1642.711518858308,0.007932183663120698,-0.10519557712665398,-349.03075994279976,1642.711518858308,79.96612420422272,-0.02,85.23336214052796,0.03966091831560349,1,-0.35412056624665067,0.012456676860346586,745.6676860346585,0.007069083684071217,-0.10605867710570346,-158.43375792625378,745.6676860346585,79.89764860512587,-0.02,83.10863874304806,0.03534541842035609,1,-0.35412056624665067
90790,0.0,0.0,-1.055919545360146,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,23.959031626159884,0.0,0.0,247.2837818372376,492.0427070148886,0.0,FBM,3,23.959031626159884,5381.363123437901,1.0,0.0,0.0,0.785635,92.017164,100.017164,4.653248635819639,0.0,0,0,0,1,1757.7293496915252,3787.7293496915254,-5.519797992882976,563.5350284963844,220.0,1.0,0.0,-0.3525750328597524,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.010600742255918309,-0.10469937698032519,-476.8927738038792,2254.3323139653417,80.71005048376733,-0.02,89.15826635292522,0.053003711279591546,1,0.0,0.01857288481141692,1357.288481141692,0.01001603948418975,-0.10528407975205376,-287.12761850321726,1357.288481141692,80.66335410976818,-0.02,87.04281615576672,0.05008019742094875,1,0.0,0.02142711518858308,1642.711518858308,0.012135324411455636,-0.10316479482478787,-347.507440644337,1642.711518858308,80.83260749175888,-0.02,85.15826635292522,0.06067662205727818,1,-0.3525750328597524,0.012456676860346586,745.6676860346585,0.00962748890460942,-0.10567263033163408,-157.74228534367515,745.6676860346585,80.6323231243531,-0.02,83.04281615576672,0.0481374445230471,1,-0.3525750328597524
90800,0.0,0.0,-1.0582517142661279,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,24.11899798783511,0.0,0.0,247.48029023494618,491.9028604703345,0.0,FBM,3,24.11899798783511,5407.277674029288,1.0,0.0,0.0,0.78562,92.017168,100.017168,4.651957201881857,0.0,0,0,0,1,1757.9705373298643,3787.9705373298643,-5.783966243495939,566.2487938883505,220.0,1.0,0.0,-0.35101017539779317,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.004115801236785434,-0.10540530637767741,-474.7761485579325,2254.3323139653417,80.7275566319449,-0.02,89.08223055745546,0.02057900618392717,1,0.0,0.01857288481141692,1357.288481141692,0.003476891485976746,-0.1060442161284861,-285.8532406985698,1357.288481141692,80.67619042196436,-0.02,86.9761695050687,0.017384457429883732,1,0.0,0.02142711518858308,1642.711518858308,0.0036155079389901625,-0.10590559967547268,-345.96507501745793,1642.711518858308,80.68733472180206,-0.02,85.08223055745546,0.018077539694950812,1,-0.35101017539779317,0.012456676860346586,745.6676860346585,0.004785750074236874,-0.10473535754022596,-157.04216715809522,745.6676860346585,80.78141828081972,-0.02,82.9761695050687,0.023928750371184367,1,-0.35101017539779317
90810,0.0,0.0,-1.060549309983564,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,24.28096185511076,0.0,0.0,247.67661402706057,491.7599847218298,0.0,FBM,3,24.28096185511076,5433.515820527943,1.0,0.0,0.0,0.785605,92.017172,100.017172,4.650661969021943,0.0,0,0,0,1,1758.213343034522,3788.213343034522,-4.47321088616012,568.9964461644834,220.0,1.0,0.0,-0.3494257983063665,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,-0.0018425707623599666,-0.10310315298508729,-472.63312107310674,2254.3323139653417,80.78740821571519,-0.02,89.00524535020871,0.009212853811799832,1,0.0,0.01857288481141692,1357.288481141692,-0.004555118634737959,-0.10581570085746529,-284.56296663298286,1357.288481141692,80.5678639776506,-0.02,86.90869056037052,0.022775593173689795,1,0.0,0.02142711518858308,1642.711518858308,-0.00589777718046066,-0.10715835940318799,-344.4034703184768,1642.711518858308,80.45919384120684,-0.02,85.00524535020871,0.0294888859023033,1,-0.3494257983063665,0.012456676860346586,745.6676860346585,-0.0032796096624286225,-0.10454019188515595,-156.33331587835295,745.6676860346585,80.67109925999226,-0.02,82.90869056037052,0.016398048312143112,1,-0.3494257983063665
90820,0.0,0.0,-1.0628102146859375,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,24.44494274208314,0.0,0.0,247.87272379992712,491.614051587989,0.0,FBM,3,24.44494274208314,5460.080724217469,1.0,0.0,0.0,0.78559,92.017176,100.017176,4.64936296962065,0.0,0,0,0,1,1758.4577863111108,3788.457786311111,-5.328153045214732,571.7783163736278,220.0,1.0,0.0,-0.347821707221677,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,-0.010594407736545776,-0.10482783895681985,-470.46342845305116,2254.3323139653417,80.61987683858999,-0.02,88.92730143412875,0.05297203868272888,1,0.0,0.01857288481141692,1357.288481141692,-0.012922320881862813,-0.10715575210213688,-283.25663802181214,1357.288481141692,80.43019116010393,-0.02,86.84037119079869,0.06461160440931407,1,0.0,0.02142711518858308,1642.711518858308,-0.008243079235900461,-0.10247651045617454,-342.8224349772064,1642.711518858308,80.81147047381033,-0.02,84.92730143412875,0.0412153961795023,1,-0.347821707221677,0.012456676860346586,745.6676860346585,-0.007623272804251945,-0.10185670402452601,-155.6156445459674,745.6676860346585,80.86197424958641,-0.02,82.84037119079869,0.03811636402125972,1,-0.347821707221677
90830,0.0,0.0,-1.0650322425080108,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,24.610959905965206,0.0,0.0,248.06858948835827,491.465032908473,0.0,FBM,3,24.610959905965206,5486.975504766364,1.0,0.0,0.0,0.7855749999999999,92.01718,100.01718,4.6480602361528955,0.0,0,0,0,1,1758.703886635608,3788.703886635608,-6.033728376059985,574.5947312067052,220.0,1.0,0.0,-0.34619770917585974,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.006023775732683936,-0.1037504120906664,-468.26680968954975,2254.3323139653417,82.53070269668272,-0.02,88.84838962756965,0.030118878663419682,1,0.0,0.01857288481141692,1357.288481141692,0.00911235570891394,-0.1006618321144364,-281.9340977172215,1357.288481141692,82.78407908988726,-0.02,86.77120337251449,0.045561778544569706,1,0.0,0.02142711518858308,1642.711518858308,0.006186170848031533,-0.1035880169753188,-341.221778799326,1642.711518858308,82.5440250289252,-0.02,84.84838962756965,0.030930854240157665,1,-0.34619770917585974,0.012456676860346586,745.6676860346585,0.007104265346202809,-0.10266992247714753,-154.88906682699778,745.6676860346585,82.61934231853981,-0.02,82.77120337251449,0.03552132673101405,1,-0.34619770917585974
90840,0.0,0.0,-1.067213138874064,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,24.779032329396866,0.0,0.0,248.26418036947894,491.3129005597086,0.0,FBM,3,24.779032329396866,5514.203237362293,1.0,0.0,0.0,0.78556,92.017184,100.017184,4.64675380118695,0.0,0,0,0,1,1758.9516634474253,3788.9516634474253,-6.198513378000697,577.4460126966145,220.0,1.0,0.0,-0.3445536128085081,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,-0.003216501977057801,-0.10475160460375221,-466.04300594863344,2254.3323139653417,82.33110174306594,-0.02,88.76850087293569,0.016082509885289004,1,0.0,0.01857288481141692,1357.288481141692,-0.003159159391193705,-0.10469426201788812,-280.59518988044556,1357.288481141692,82.33583805569586,-0.02,86.70117919608464,0.015795796955968524,1,0.0,0.02142711518858308,1642.711518858308,-0.0010255167608774441,-0.10256061938757186,-339.601313174869,1642.711518858308,82.51207005474915,-0.02,84.76850087293569,0.005127583804387221,1,-0.3445536128085081,0.012456676860346586,745.6676860346585,0.00022220668595218,-0.10131289594074223,-154.15349710668113,745.6676860346585,82.6151279868396,-0.02,82.70117919608464,0.0011110334297609,1,-0.3445536128085081
90850,0.0,0.0,-1.0693505798963128,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,24.949178702658205,0.0,0.0,248.45946505712342,491.15762647118993,0.0,FBM,3,24.949178702658205,5541.7669498306295,1.0,0.0,0.0,0.7855449999999999,92.017188,100.017188,4.645443697383618,0.0,0,0,0,1,1759.2011361425382,3789.2011361425384,-4.64166248392288,580.3324779164874,220.0,1.0,0.0,-0.3428892285844677,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,-0.004077388684385152,-0.10148562328277472,-463.7917608651684,2254.3323139653417,82.82483734577096,-0.02,88.68762624539923,0.020386943421925763,1,0.0,0.01857288481141692,1357.288481141692,-0.0038815936855974365,-0.10128982828398701,-279.23976015915514,1357.288481141692,82.84112042715041,-0.02,86.63029087389242,0.01940796842798718,1,0.0,0.02142711518858308,1642.711518858308,-0.007012594961952375,-0.10442082956034195,-337.9608512928867,1642.711518858308,82.58073405927699,-0.02,84.68762624539923,0.03506297480976187,1,-0.3428892285844677,0.012456676860346586,745.6676860346585,-0.006762046487357251,-0.10417028108574682,-153.40885058687346,745.6676860346585,82.6015706548315,-0.02,82.63029087389242,0.033810232436786256,1,-0.3428892285844677
90860,0.0,0.0,-1.0714421718476461,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,25.121417405795377,0.0,0.0,248.65441149682397,490.9991826423555,0.0,FBM,4,25.121417405795377,4213.113079825901,1.0,0.0,0.0,0.78553,92.017192,100.017192,4.644129957495426,0.0,0,0,0,1,1759.4523240666713,3789.4523240666713,-5.301734651773135,441.19617001080394,220.0,1.0,0.0,-0.34120436901795836,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.0038013027653558858,-0.09935417205182631,-461.512820846003,2254.3323139653417,84.0563717308323,-0.02,88.60575696169302,0.01900651382677943,1,0.0,0.01857288481141692,1357.288481141692,0.0009496603405516229,-0.10220581447663057,-277.8676558699765,1357.288481141692,83.8175807320137,-0.02,86.55853074758527,0.004748301702758115,1,0.0,0.02142711518858308,1642.711518858308,0.0014959750293691305,-0.10165949978781307,-336.3002083623486,1642.711518858308,83.8633280631227,-0.02,84.60575696169302,0.007479875146845652,1,-0.34120436901795836,0.012456676860346586,745.6676860346585,0.000928491764043803,-0.10222698305313839,-152.65504338632203,745.6676860346585,83.81580811652589,-0.02,82.55853074758527,0.004642458820219015,1,-0.34120436901795836
90870,0.0,0.0,-1.073485450712989,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,25.29576649067348,0.0,0.0,248.84898696143412,490.8375411600349,0.0,FBM,4,25.29576649067348,4231.942780992736,1.0,0.0,0.0,0.785515,92.017196,100.017196,4.642812614365802,0.0,0,0,0,1,1759.7052465085476,3789.7052465085476,-5.5773186285208425,443.1680117059712,220.0,1.0,0.0,-0.3394988489030469,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.005369376808783685,-0.10153013796003418,-459.20593538170533,2254.3323139653417,84.77196330876303,-0.02,88.522884388971,0.026846884043918426,1,0.0,0.01857288481141692,1357.288481141692,0.006243340131968907,-0.10065617463684896,-276.4787261861816,1357.288481141692,84.84565521591205,-0.02,86.48589129555272,0.031216700659844537,1,0.0,0.02142711518858308,1642.711518858308,0.005935876726703301,-0.10096363804211457,-334.6192018393028,1642.711518858308,84.81973014089864,-0.02,84.522884388971,0.029679383633516507,1,-0.3394988489030469,0.012456676860346586,745.6676860346585,0.00725948226598142,-0.09964003250283644,-151.89199264377905,745.6676860346585,84.93133552972311,-0.02,82.48589129555272,0.0362974113299071,1,-0.3394988489030469
90880,0.0,0.0,-1.07547788182367,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,25.47224366296819,0.0,0.0,249.0431580474302,490.6726742164542,0.0,FBM,4,25.47224366296819,4251.0023156005645,1.0,0.0,0.0,0.7855,92.0172,100.0172,4.641491700928259,0.0,0,0,0,1,1759.959922693199,3789.9599226931987,-5.083555065589772,445.16392150279773,220.0,1.0,0.0,-0.33777248555052447,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.0023326668030708487,-0.10132870512891218,-456.8708573669632,2254.3323139653417,85.10553973386841,-0.02,88.43900005373307,0.011663334015354243,1,0.0,0.01857288481141692,1357.288481141692,0.0002486037030683193,-0.10341276822891471,-275.0728223305953,1357.288481141692,84.92858719022753,-0.02,86.41236514042993,0.0012430185153415965,1,0.0,0.02142711518858308,1642.711518858308,0.005541247273451972,-0.09812012465853105,-332.9176516603487,1642.711518858308,85.37797221238105,-0.02,84.43900005373307,0.02770623636725986,1,-0.33777248555052447,0.012456676860346586,745.6676860346585,0.004042475704923703,-0.09961889622705931,-151.1196166239808,745.6676860346585,85.25071529708546,-0.02,82.41236514042993,0.020212378524618515,1,-0.33777248555052447
90890,0.0,0.0,-1.0774168595792413,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,25.6508662641091,0.0,0.0,249.23689067193493,490.50455412779,0.0,FBM,4,25.6508662641091,4270.293556523783,1.0,0.0,0.0,0.785485,92.017204,100.017204,4.640167250205562,0.0,0,0,0,1,1760.2163717753394,3790.216371775339,-4.9225844849649,447.1840955282315,220.0,1.0,0.0,-0.33602509903122346,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.004916777909335412,-0.09851746328248286,-454.50734342969463,2254.3323139653417,85.92328625570596,-0.02,88.35409565080855,0.024583889546677062,1,0.0,0.01857288481141692,1357.288481141692,0.0022192119838228275,-0.10121502920799545,-273.64979777374555,1357.288481141692,85.69263657972617,-0.02,86.33794505662121,0.011096059919114137,1,0.0,0.02142711518858308,1642.711518858308,0.003023899109432641,-0.10041034208238563,-331.19538048245664,1642.711518858308,85.76143965253773,-0.02,84.35409565080855,0.015119495547163204,1,-0.33602509903122346,0.012456676860346586,745.6676860346585,0.0009033372527919952,-0.10253090393902628,-150.3378348265076,745.6676860346585,85.58012549057285,-0.02,82.33794505662121,0.004516686263959976,1,-0.33602509903122346
90900,0.0,0.0,-1.0792997072611692,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,25.831651253185722,0.0,0.0,249.43015007050755,490.3331533532586,0.0,FBM,4,25.831651253185722,4289.818335344058,1.0,0.0,0.0,0.78547,92.017208,100.017208,4.638839295308909,0.0,0,0,0,1,1760.4746128328043,3790.4746128328043,-5.002239598765797,449.2287255850563,220.0,1.0,0.0,-0.33425651242579796,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,0.011905373856301062,-0.09809418333736741,-452.1151542689004,2254.3323139653417,87.13062239560162,-0.02,88.26816305239407,0.05952686928150531,1,0.0,0.01857288481141692,1357.288481141692,0.005474439689235829,-0.10452511750443265,-272.20950843727826,1357.288481141692,86.57688356681554,-0.02,86.26262397783928,0.027372198446179146,1,0.0,0.02142711518858308,1642.711518858308,0.009473829806568634,-0.10052572738709985,-329.45221392915806,1642.711518858308,86.92125306927012,-0.02,84.26816305239407,0.04736914903284317,1,-0.33425651242579796,0.012456676860346586,745.6676860346585,0.010669212400044604,-0.09933034479362388,-149.5465680975359,745.6676860346585,87.02418209016614,-0.02,82.26262397783928,0.05334606200022302,1,-0.33425651242579796
90910,0.0,0.0,-1.0811236769430088,0.0,0.0,-0.11213047910295618,12.0,-22.0,9.81,26.014615188828962,0.0,0.0,249.6229007957466,490.158444514724,0.0,FBM,4,26.014615188828962,4309.578440393529,1.0,0.0,0.0,0.785455,92.017212,100.017212,4.637507869437105,0.0,0,0,0,1,1760.7346648600528,3790.734664860053,-4.767574190732231,451.29799894697555,220.0,1.0,0.0,-0.33246655208100356,0.0,0.0,BL1,0.02754332313965342,2254.3323139653417,-0.0025973531301257138,-0.10291523438446565,-449.6940550013085,2254.3323139653417,86.49015348879747,-0.02,88.18119431714062,0.01298676565062857,1,0.0,0.01857288481141692,1357.288481141692,0.0026056823108613287,-0.09771219894347861,-270.75181290266437,1357.288481141692,86.94133670483453,-0.02,86.1863950046546,0.013028411554306642,1,0.0,0.02142711518858308,1642.711518858308,0.0023533583698048975,-0.09796452288453504,-327.68798084314204,1642.711518858308,86.91945633740283,-0.02,84.18119431714062,0.011766791849024488,1,-0.33246655208100356,0.012456676860346586,745.6676860346585,0.003241038135954966,-0.09707684311838498,-148.7457387444979,745.6676860346585,86.9964318291605,-0.02,82.1863950046546,0.016205190679774828,1,-0.33246655208100356
